hcp_id,first_name,last_name,specialty,segment,territory,city,state,practice_type,account_tenure,opt_out_flag,channel_preference,interaction_count_digital_ad,interaction_count_email,interaction_count_phone_call,interaction_count_rep_visit,interaction_count_webinar,successful_interactions_digital_ad,successful_interactions_email,successful_interactions_phone_call,successful_interactions_rep_visit,successful_interactions_webinar,success_rate_digital_ad,success_rate_email,success_rate_phone_call,success_rate_rep_visit,success_rate_webinar,last_engagement_date_digital_ad,last_engagement_date_email,last_engagement_date_phone_call,last_engagement_date_rep_visit,last_engagement_date_webinar,recency_days_digital_ad,recency_days_email,recency_days_phone_call,recency_days_rep_visit,recency_days_webinar,frequency_score_rep_visit,recency_score_rep_visit,frequency_score_phone_call,recency_score_phone_call,frequency_score_webinar,recency_score_webinar,frequency_score_email,recency_score_email,frequency_score_digital_ad,recency_score_digital_ad,channel_score_rep_visit,channel_score_phone_call,channel_score_webinar,channel_score_email,channel_score_digital_ad,weighted_engagement_score,engagement_rank,engagement_level,recommended_channel,engagement_eligible
440,Douglas,Murray,primary_care,low_value,TERR_19,Wichita,KS,private_practice,3.7,False,Mixed,1.0,0.0,6.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,2025-05-05 14:00:00,,2025-09-01 16:00:00,2025-07-28 16:00:00,2025-10-27 16:00:00,242,,123,158,67,0.17647058823529413,0.1595744680851064,0.375,0.19607843137254904,0.3,0.30927835051546393,0.0,0.0,0.0625,0.11029411764705882,0.5848560700876095,0.2350490196078431,0.15185567010309278,0.0,0.040808823529411765,25.9,336,Medium Engagement,rep_visit,True
441,Jonathan,Scott,endocrinology,high_value,TERR_41,Colorado Springs,CO,clinic,0.5,False,In-Person-Heavy,0.0,2.0,4.0,11.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.5,0.5,0.5454545454545454,0.0,,2025-11-26 10:00:00,2025-12-22 10:00:00,2025-11-05 14:00:00,2025-12-16 12:00:00,,37,11,58,17,0.6470588235294118,0.3409090909090909,0.25,0.7317073170731707,0.1,0.6382978723404256,0.11764705882352941,0.44776119402985076,0.0,0.0,0.5350267379679143,0.4713414634146341,0.15765957446808512,0.374846356453029,0.0,34.25,193,Medium Engagement,rep_visit,True
442,Albert,Ballard,oncology,medium_value,TERR_02,Austin,TX,cancer_center,1.5,False,Digital-Heavy,8.0,3.0,5.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,0.375,0.3333333333333333,0.6,0.0,0.0,2025-12-16 17:00:00,2025-11-10 08:00:00,2025-09-16 10:00:00,2025-10-17 09:00:00,2025-11-17 12:00:00,17,53,108,77,46,0.058823529411764705,0.2803738317757009,0.3125,0.2173913043478261,0.1,0.39473684210526316,0.17647058823529413,0.3614457831325301,0.5,0.6382978723404256,0.0737218251786696,0.43722826086956523,0.10894736842105264,0.29189699976376093,0.46515957446808515,24.49,358,Medium Engagement,digital_ad,True
443,Rachel,Byrd,dermatology,low_value,TERR_28,Chicago,IL,private_practice,3.1,False,Digital-Heavy,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.75,0.0,2025-08-08 12:00:00,2025-06-10 09:00:00,2025-09-10 15:00:00,2025-11-06 13:00:00,2025-04-09 11:00:00,147,206,114,57,268,0.23529411764705882,0.3448275862068966,0.25,0.20833333333333334,0.1,0.10067114093959731,0.23529411764705882,0.1271186440677966,0.1875,0.1694915254237288,0.514553752535497,0.11666666666666667,0.05013422818791946,0.09601196410767697,0.09014830508474575,21.57,403,Medium Engagement,rep_visit,True
444,Eric,Alexander,endocrinology,medium_value,TERR_29,Atlanta,GA,clinic,1.8,False,Mixed,6.0,9.0,5.0,4.0,5.0,0.0,3.0,1.0,2.0,3.0,0.0,0.3333333333333333,0.2,0.5,0.6,2025-11-17 11:00:00,2025-09-17 16:00:00,2025-12-10 08:00:00,2025-12-03 11:00:00,2025-07-22 08:00:00,46,107,23,30,164,0.23529411764705882,0.5,0.3125,0.5660377358490566,0.5,0.15463917525773196,0.5294117647058824,0.21897810218978103,0.375,0.39473684210526316,0.4205882352941176,0.30695754716981133,0.48092783505154635,0.36928581651638753,0.19144736842105264,36.79,152,Medium Engagement,webinar,True
445,Michael,Matthews,cardiology,low_value,TERR_35,Miami,FL,hospital,4.4,False,Digital-Heavy,9.0,10.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.1111111111111111,0.0,0.5,0.0,0.3333333333333333,2025-12-25 15:00:00,2025-10-08 12:00:00,2025-12-31 16:00:00,2025-12-09 11:00:00,2025-10-01 13:00:00,8,86,2,24,93,0.11764705882352941,0.5555555555555556,0.125,0.9375,0.3,0.24390243902439027,0.5882352941176471,0.25862068965517243,0.5625,0.7894736842105263,0.14640522875816994,0.475,0.3054471544715447,0.22819472616632863,0.38220029239766085,29.16,270,Medium Engagement,phone_call,True
446,Danielle,Coleman,primary_care,high_value,TERR_37,Boston,MA,private_practice,2.5,False,Digital-Heavy,9.0,10.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2025-11-21 10:00:00,2025-11-07 12:00:00,2025-03-05 13:00:00,2025-03-21 09:00:00,2025-11-25 12:00:00,42,56,303,287,38,0.058823529411764705,0.09463722397476342,0.0625,0.0900900900900901,0.5,0.4411764705882353,0.5882352941176471,0.3488372093023256,0.5625,0.4166666666666667,0.03657450361848209,0.5367680180180181,0.23823529411764705,0.24623803009575923,0.2520833333333333,24.07,367,Medium Engagement,phone_call,True
447,John,Bruce,primary_care,high_value,TERR_36,Sacramento,CA,private_practice,4.4,False,Digital-Heavy,9.0,8.0,4.0,2.0,7.0,0.0,2.0,2.0,0.0,1.0,0.0,0.25,0.5,0.0,0.14285714285714285,2025-12-24 10:00:00,2025-09-18 09:00:00,2025-11-13 12:00:00,2025-08-22 16:00:00,2025-11-20 11:00:00,9,106,50,133,43,0.11764705882352941,0.18404907975460122,0.25,0.37499999999999994,0.7,0.410958904109589,0.47058823529411764,0.22058823529411764,0.5625,0.7692307692307692,0.07210393359797906,0.4,0.3636203522504892,0.31029411764705883,0.3225961538461538,26.93,314,Medium Engagement,phone_call,True
448,James,Cruz,dermatology,low_value,TERR_30,Oakland,CA,private_practice,2.3,False,In-Person-Heavy,5.0,4.0,2.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,2025-11-05 11:00:00,2025-08-07 09:00:00,2025-08-20 08:00:00,2025-10-07 11:00:00,2025-11-26 14:00:00,58,148,135,87,37,0.058823529411764705,0.25641025641025644,0.125,0.18181818181818182,0.4,0.44776119402985076,0.23529411764705882,0.16853932584269662,0.3125,0.3409090909090909,0.0689291101055807,0.07386363636363637,0.20955223880597015,0.3542961004626569,0.3619318181818182,18.48,439,Low Engagement,digital_ad,True
449,Timothy,Young,oncology,low_value,TERR_23,Virginia Beach,VA,hospital,5.0,False,In-Person-Heavy,3.0,5.0,4.0,2.0,3.0,0.0,1.0,3.0,0.0,2.0,0.0,0.2,0.75,0.0,0.6666666666666666,2025-12-16 10:00:00,2025-12-11 16:00:00,2025-07-25 11:00:00,2025-10-01 15:00:00,2025-09-17 10:00:00,17,22,161,93,107,0.11764705882352941,0.24390243902439027,0.25,0.15706806282722513,0.3,0.21897810218978103,0.29411764705882354,0.5769230769230769,0.1875,0.6382978723404256,0.08407460545193687,0.481413612565445,0.46712895377128955,0.3036199095022624,0.18390957446808512,28.81,272,Medium Engagement,phone_call,True
450,Ashley,Andrews,cardiology,medium_value,TERR_36,Tucson,AZ,hospital,3.5,False,Digital-Heavy,1.0,2.0,11.0,7.0,6.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.2727272727272727,0.5714285714285714,0.3333333333333333,2025-12-25 10:00:00,2025-09-03 13:00:00,2026-01-02 13:00:00,2025-10-28 13:00:00,2025-10-24 17:00:00,8,121,0,66,70,0.4117647058823529,0.3125,0.6875,1.0,0.6,0.3,0.11764705882352941,0.19867549668874174,0.0625,0.7894736842105263,0.4717436974789916,0.5426136363636364,0.4066666666666667,0.07502921698480718,0.17664473684210527,36.91,146,Medium Engagement,phone_call,True
451,Victoria,Phillips,oncology,low_value,TERR_29,San Jose,CA,hospital,1.4,False,Digital-Heavy,3.0,11.0,1.0,1.0,7.0,1.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.18181818181818182,1.0,0.0,0.0,2025-12-18 10:00:00,2025-12-24 13:00:00,2025-12-01 11:00:00,2025-02-20 08:00:00,2025-12-30 11:00:00,15,9,32,316,3,0.058823529411764705,0.08670520231213873,0.0625,0.48387096774193555,0.7,0.9090909090909091,0.6470588235294118,0.7692307692307692,0.1875,0.6666666666666666,0.034988099285957155,0.6155241935483872,0.39181818181818184,0.4388728918140683,0.35624999999999996,33.12,211,Medium Engagement,phone_call,True
452,Tiffany,Barrett,endocrinology,high_value,TERR_47,Milwaukee,WI,private_practice,3.6,False,Digital-Heavy,4.0,8.0,8.0,3.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,0.125,0.5,0.3333333333333333,0.25,2025-10-22 10:00:00,2025-07-31 10:00:00,2025-11-10 15:00:00,2025-10-30 16:00:00,2025-09-05 17:00:00,72,155,53,64,119,0.17647058823529413,0.3191489361702128,0.5,0.3614457831325301,0.4,0.20134228187919462,0.47058823529411764,0.16216216216216214,0.25,0.29411764705882354,0.28343763037129743,0.47228915662650606,0.2852684563758389,0.23610890302066773,0.1338235294117647,29.2,269,Medium Engagement,phone_call,True
453,Joshua,Knight,cardiology,high_value,TERR_34,New Orleans,LA,private_practice,4.2,False,Digital-Heavy,8.0,7.0,7.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,0.375,0.0,0.2857142857142857,0.0,0.3333333333333333,2025-12-15 08:00:00,2025-11-18 12:00:00,2025-11-13 11:00:00,2025-07-01 12:00:00,2025-09-03 09:00:00,18,45,50,185,121,0.058823529411764705,0.13953488372093023,0.4375,0.37499999999999994,0.3,0.19867549668874174,0.4117647058823529,0.4,0.5,0.625,0.04555403556771546,0.3491071428571429,0.29640176600441503,0.2035294117647059,0.4625,24.27,363,Medium Engagement,digital_ad,True
454,Gina,Garner,endocrinology,medium_value,TERR_31,Houston,TX,clinic,5.2,False,In-Person-Heavy,7.0,10.0,3.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.14285714285714285,0.4,0.0,0.0,0.0,2025-10-28 11:00:00,2025-12-25 14:00:00,2025-12-18 12:00:00,2025-03-04 12:00:00,2026-01-02 15:00:00,66,8,15,304,0,0.058823529411764705,0.08982035928143713,0.1875,0.6666666666666666,0.3,1.0,0.5882352941176471,0.7894736842105263,0.4375,0.3125,0.03561113067981683,0.18958333333333333,0.29000000000000004,0.5343653250773994,0.26517857142857143,22.65,387,Medium Engagement,email,True
455,Brandon,Obrien,primary_care,low_value,TERR_11,Minneapolis,MN,private_practice,2.8,False,Mixed,1.0,2.0,3.0,10.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,2025-02-06 16:00:00,2025-06-18 08:00:00,2025-11-12 15:00:00,2025-11-20 14:00:00,2025-12-26 15:00:00,330,198,51,43,7,0.5882352941176471,0.410958904109589,0.1875,0.37037037037037035,0.2,0.8108108108108107,0.11764705882352941,0.13157894736842105,0.0625,0.08333333333333333,0.4586623690572119,0.13032407407407406,0.22216216216216217,0.06160990712074303,0.035416666666666666,22.26,396,Medium Engagement,rep_visit,True
456,Tyler,Strong,endocrinology,high_value,TERR_43,Las Vegas,NV,private_practice,2.1,False,Digital-Heavy,9.0,6.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.5,2025-12-16 14:00:00,2025-08-11 14:00:00,2025-06-26 16:00:00,2025-11-17 15:00:00,2025-06-03 12:00:00,17,144,190,46,213,0.11764705882352941,0.39473684210526316,0.1875,0.13636363636363638,0.4,0.1234567901234568,0.35294117647058826,0.1724137931034483,0.5625,0.6382978723404256,0.11424148606811146,0.08352272727272728,0.39469135802469135,0.3070317782285328,0.35196513002364066,22.88,384,Medium Engagement,webinar,True
457,Justin,Lindsey,oncology,high_value,TERR_42,Mesa,AZ,hospital,2.7,False,Digital-Heavy,2.0,7.0,6.0,14.0,4.0,1.0,0.0,1.0,10.0,2.0,0.5,0.0,0.16666666666666666,0.7142857142857143,0.5,2025-03-14 16:00:00,2025-12-23 13:00:00,2025-10-03 10:00:00,2025-12-30 17:00:00,2025-12-01 13:00:00,294,10,91,3,32,0.8235294117647058,0.9090909090909091,0.375,0.24793388429752067,0.4,0.48387096774193555,0.4117647058823529,0.75,0.125,0.09259259259259259,0.7860198624904506,0.24542011019283744,0.4667741935483871,0.2735294117647059,0.30601851851851847,46.52,17,High Engagement,rep_visit,True
458,Catherine,Gomez,oncology,low_value,TERR_37,Sacramento,CA,hospital,0.5,False,Digital-Heavy,4.0,0.0,5.0,5.0,3.0,1.0,0.0,1.0,3.0,1.0,0.25,0.0,0.2,0.6,0.3333333333333333,2025-10-23 13:00:00,,2025-04-22 15:00:00,2025-09-24 08:00:00,2025-11-19 15:00:00,71,,255,100,44,0.29411764705882354,0.23076923076923073,0.3125,0.10526315789473684,0.3,0.4054054054054054,0.0,0.0,0.25,0.297029702970297,0.4343891402714932,0.21480263157894738,0.33774774774774774,0.0,0.2594059405940594,27.97,293,Medium Engagement,rep_visit,True
459,Dana,Oliver,endocrinology,high_value,TERR_17,Minneapolis,MN,hospital,3.1,False,Mixed,3.0,6.0,8.0,9.0,3.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.375,0.8888888888888888,0.0,2025-05-09 17:00:00,2025-12-09 12:00:00,2025-11-28 10:00:00,2025-11-19 08:00:00,2025-10-08 15:00:00,238,24,35,44,86,0.5294117647058824,0.4054054054054054,0.5,0.46153846153846145,0.3,0.25862068965517243,0.35294117647058826,0.5555555555555556,0.1875,0.11194029850746269,0.6843490549372901,0.42980769230769234,0.1417241379310345,0.2169934640522876,0.07863805970149254,36.4,164,Medium Engagement,rep_visit,True
460,Erica,Le,endocrinology,medium_value,TERR_13,Fresno,CA,hospital,1.6,False,Mixed,0.0,1.0,6.0,2.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.5,0.5,0.3333333333333333,,2025-06-19 17:00:00,2025-09-10 10:00:00,2025-09-04 10:00:00,2025-12-11 16:00:00,,197,114,120,22,0.11764705882352941,0.2,0.375,0.20833333333333334,0.3,0.5769230769230769,0.058823529411764705,0.13215859030837004,0.0,0.0,0.32529411764705884,0.4041666666666667,0.372051282051282,0.044078776885203425,0.0,25.94,334,Medium Engagement,phone_call,True
461,Donna,Massey,dermatology,medium_value,TERR_32,Minneapolis,MN,clinic,0.5,False,Mixed,3.0,2.0,7.0,11.0,8.0,0.0,2.0,1.0,8.0,0.0,0.0,1.0,0.14285714285714285,0.7272727272727273,0.0,2025-09-11 14:00:00,2025-12-11 17:00:00,2025-12-05 08:00:00,2025-11-13 15:00:00,2025-11-06 09:00:00,113,22,28,50,57,0.6470588235294118,0.37499999999999994,0.4375,0.5172413793103449,0.8,0.3448275862068966,0.11764705882352941,0.5769230769230769,0.1875,0.2097902097902098,0.6327540106951871,0.30612684729064044,0.30896551724137933,0.6506787330316742,0.09820804195804195,42.52,60,High Engagement,email,True
462,Courtney,Berger,cardiology,low_value,TERR_44,Boston,MA,private_practice,2.0,False,Digital-Heavy,3.0,4.0,7.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.25,0.2857142857142857,0.0,0.5,2025-06-26 12:00:00,2025-08-01 14:00:00,2025-12-01 16:00:00,2025-09-30 16:00:00,2025-11-06 14:00:00,190,154,32,94,57,0.29411764705882354,0.24193548387096778,0.4375,0.48387096774193555,0.2,0.3448275862068966,0.23529411764705882,0.16304347826086957,0.1875,0.13636363636363638,0.13662239089184064,0.37088133640553,0.37896551724137933,0.22819693094629157,0.08352272727272728,23.77,373,Medium Engagement,webinar,True
463,Debbie,Parker,endocrinology,low_value,TERR_35,Fort Worth,TX,hospital,3.2,False,Digital-Heavy,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,2025-08-07 16:00:00,2025-12-29 09:00:00,2025-12-02 11:00:00,2025-03-14 17:00:00,2025-02-06 09:00:00,148,4,31,294,330,0.058823529411764705,0.09259259259259259,0.1875,0.49180327868852464,0.1,0.08333333333333333,0.17647058823529413,0.8823529411764706,0.125,0.16853932584269662,0.536165577342048,0.15461065573770494,0.04666666666666666,0.39607843137254906,0.07120786516853933,27.12,308,Medium Engagement,rep_visit,True
464,Scott,Riley,oncology,high_value,TERR_17,Sacramento,CA,hospital,1.0,False,Digital-Heavy,5.0,6.0,3.0,6.0,5.0,1.0,2.0,0.0,4.0,3.0,0.2,0.3333333333333333,0.0,0.6666666666666666,0.6,2025-10-13 16:00:00,2025-11-19 12:00:00,2025-10-27 11:00:00,2025-12-08 12:00:00,2025-12-23 15:00:00,81,44,67,25,10,0.35294117647058826,0.5454545454545454,0.1875,0.30927835051546393,0.5,0.75,0.35294117647058826,0.4054054054054054,0.3125,0.27027027027027023,0.5483065953654189,0.11810567010309278,0.6,0.3536301006889242,0.24780405405405406,39.83,96,Medium Engagement,webinar,True
465,Jessica,Davis,endocrinology,medium_value,TERR_39,Boston,MA,private_practice,2.5,False,Digital-Heavy,4.0,3.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,2025-11-21 11:00:00,2025-12-18 08:00:00,2025-12-09 08:00:00,,2025-09-05 11:00:00,42,15,24,,119,0.0,0.0,0.25,0.5555555555555556,0.3,0.20134228187919462,0.17647058823529413,0.6666666666666666,0.25,0.4166666666666667,0.0,0.18611111111111112,0.46360178970917226,0.3529411764705882,0.15833333333333333,20.66,415,Medium Engagement,webinar,True
466,Kenneth,Burgess,endocrinology,medium_value,TERR_19,Las Vegas,NV,hospital,2.4,False,In-Person-Heavy,3.0,3.0,6.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.25,0.5,2025-07-25 09:00:00,2025-06-19 17:00:00,2025-12-31 16:00:00,2025-10-24 13:00:00,2025-11-24 16:00:00,161,197,2,70,39,0.23529411764705882,0.3,0.375,0.9375,0.2,0.4347826086956522,0.17647058823529413,0.13215859030837004,0.1875,0.15706806282722513,0.25558823529411767,0.4666666666666667,0.39695652173913043,0.24603956119892892,0.08766361256544503,29.95,260,Medium Engagement,phone_call,True
467,Gregory,Anderson,dermatology,high_value,TERR_11,Colorado Springs,CO,clinic,2.0,False,Mixed,1.0,4.0,10.0,17.0,3.0,0.0,0.0,4.0,12.0,3.0,0.0,0.0,0.4,0.7058823529411765,1.0,2025-08-11 08:00:00,2025-11-13 16:00:00,2025-12-24 11:00:00,2025-12-30 08:00:00,2025-09-10 16:00:00,144,50,9,3,114,1.0,0.9090909090909091,0.625,0.7692307692307692,0.3,0.20833333333333334,0.23529411764705882,0.37499999999999994,0.0625,0.1724137931034483,0.83475935828877,0.5413461538461539,0.6316666666666666,0.14558823529411763,0.05323275862068966,51.49,3,High Engagement,rep_visit,True
468,Amber,Mata,endocrinology,medium_value,TERR_41,Tulsa,OK,private_practice,2.7,False,Mixed,5.0,13.0,3.0,1.0,6.0,1.0,6.0,1.0,0.0,4.0,0.2,0.46153846153846156,0.3333333333333333,0.0,0.6666666666666666,2025-12-16 10:00:00,2025-11-25 13:00:00,2025-08-29 10:00:00,2025-07-01 12:00:00,2025-10-17 17:00:00,17,38,126,185,77,0.058823529411764705,0.13953488372093023,0.1875,0.1923076923076923,0.6,0.2803738317757009,0.7647058823529411,0.4411764705882353,0.3125,0.6382978723404256,0.04555403556771546,0.2613782051282051,0.5694080996884735,0.5484162895927601,0.32140957446808516,31.03,245,Medium Engagement,webinar,True
469,Alyssa,Mcintyre,oncology,medium_value,TERR_44,Albuquerque,NM,private_practice,5.3,False,Mixed,3.0,6.0,9.0,11.0,5.0,0.0,1.0,1.0,9.0,1.0,0.0,0.16666666666666666,0.1111111111111111,0.8181818181818182,0.2,2025-12-16 17:00:00,2025-12-05 11:00:00,2025-10-08 11:00:00,2025-11-25 11:00:00,2026-01-01 13:00:00,17,28,86,38,1,0.6470588235294118,0.4411764705882353,0.5625,0.25862068965517243,0.5,0.9677419354838709,0.35294117647058826,0.5172413793103449,0.1875,0.6382978723404256,0.6914438502673798,0.27602969348659,0.4435483870967742,0.29266396213657875,0.18390957446808512,42.28,64,High Engagement,rep_visit,True
470,Maria,Scott,oncology,low_value,TERR_24,Nashville,TN,hospital,2.8,False,Digital-Heavy,6.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,1.0,0.5,2025-12-16 17:00:00,2025-11-13 10:00:00,2025-12-23 13:00:00,2025-10-09 09:00:00,2025-08-08 12:00:00,17,50,10,85,147,0.058823529411764705,0.2608695652173913,0.125,0.75,0.2,0.1694915254237288,0.29411764705882354,0.37499999999999994,0.375,0.6382978723404256,0.5698209718670078,0.18750000000000003,0.3438983050847458,0.16323529411764706,0.32349290780141843,35.02,184,Medium Engagement,rep_visit,True
471,Makayla,Olson,cardiology,low_value,TERR_14,Las Vegas,NV,hospital,4.4,False,In-Person-Heavy,0.0,1.0,6.0,5.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.0,,2025-10-06 10:00:00,2025-07-29 11:00:00,2025-12-25 14:00:00,,,88,157,8,,0.29411764705882354,0.7894736842105263,0.375,0.16042780748663102,0.0,0.0,0.058823529411764705,0.2542372881355932,0.0,0.0,0.5461300309597523,0.4779188948306595,0.0,0.06849451645064805,0.0,26.97,313,Medium Engagement,rep_visit,True
472,Lindsay,Francis,oncology,low_value,TERR_47,Houston,TX,hospital,3.1,True,Digital-Heavy,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2025-12-08 13:00:00,,,,2025-08-28 11:00:00,25,,,,127,0.0,0.0,0.0,0.0,0.2,0.19108280254777069,0.0,0.0,0.3125,0.5454545454545454,0.0,0.0,0.5982165605095542,0.0,0.20284090909090907,15.01,469,Low Engagement,Do Not Contact,False
473,Matthew,Wilson,dermatology,low_value,TERR_08,Denver,CO,private_practice,0.5,True,Digital-Heavy,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,2025-04-18 13:00:00,,,2026-01-01 14:00:00,2025-09-29 10:00:00,259,,,1,95,0.23529411764705882,0.9677419354838709,0.0,0.0,0.1,0.24000000000000005,0.0,0.0,0.0625,0.10380622837370243,0.5141366223908919,0.0,0.07800000000000001,0.0,0.039511245674740486,17.58,450,Low Engagement,Do Not Contact,False
474,Sydney,Taylor,cardiology,high_value,TERR_46,Milwaukee,WI,private_practice,4.2,False,Mixed,14.0,11.0,4.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.21428571428571427,0.0,0.5,0.0,0.5,2025-11-17 12:00:00,2025-12-03 12:00:00,2025-12-12 12:00:00,2025-09-12 12:00:00,2025-12-22 10:00:00,46,30,21,112,11,0.058823529411764705,0.2112676056338028,0.25,0.5882352941176471,0.2,0.7317073170731707,0.6470588235294118,0.5,0.875,0.39473684210526316,0.059900579950289974,0.44264705882352945,0.4563414634146341,0.29411764705882354,0.4485902255639098,30.92,246,Medium Engagement,webinar,True
475,Tammy,Dalton,oncology,high_value,TERR_42,Boston,MA,hospital,4.2,False,Digital-Heavy,0.0,4.0,10.0,10.0,1.0,0.0,1.0,6.0,5.0,1.0,0.0,0.25,0.6,0.5,1.0,,2025-12-19 09:00:00,2025-11-26 16:00:00,2025-12-01 16:00:00,2025-10-01 08:00:00,,14,37,32,93,0.5882352941176471,0.48387096774193555,0.625,0.44776119402985076,0.1,0.24390243902439027,0.23529411764705882,0.6818181818181818,0.0,0.0,0.5232447817836813,0.5770522388059701,0.5787804878048781,0.33195187165775397,0.0,43.79,44,High Engagement,webinar,True
476,Jennifer,Whitney,endocrinology,high_value,TERR_30,Baltimore,MD,hospital,4.5,False,In-Person-Heavy,8.0,10.0,6.0,2.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,2025-10-10 10:00:00,2025-12-08 14:00:00,2025-09-30 15:00:00,2025-04-22 12:00:00,2025-09-05 08:00:00,84,25,94,255,119,0.11764705882352941,0.10526315789473684,0.375,0.24193548387096778,0.3,0.20134228187919462,0.5882352941176471,0.5454545454545454,0.5,0.2631578947368421,0.3063467492260062,0.16088709677419355,0.13026845637583892,0.5355614973262033,0.2026315789473684,26.09,330,Medium Engagement,email,True
477,Tammy,Ballard,cardiology,high_value,TERR_07,Chicago,IL,clinic,2.0,False,Digital-Heavy,0.0,2.0,11.0,11.0,3.0,0.0,1.0,9.0,7.0,1.0,0.0,0.5,0.8181818181818182,0.6363636363636364,0.3333333333333333,,2025-05-13 11:00:00,2026-01-01 17:00:00,2025-12-16 10:00:00,2025-11-12 16:00:00,,234,1,17,51,0.6470588235294118,0.6382978723404256,0.6875,0.9677419354838709,0.3,0.37037037037037035,0.11764705882352941,0.11363636363636363,0.0,0.0,0.6399590397087269,0.8088892961876832,0.3307407407407407,0.3080213903743315,0.0,46.61,15,High Engagement,phone_call,True
478,Michael,Gibbs,primary_care,high_value,TERR_15,Mesa,AZ,private_practice,4.1,False,In-Person-Heavy,6.0,7.0,9.0,6.0,6.0,1.0,2.0,2.0,3.0,2.0,0.16666666666666666,0.2857142857142857,0.2222222222222222,0.5,0.3333333333333333,2025-09-19 09:00:00,2025-11-20 13:00:00,2025-12-18 08:00:00,2025-12-23 09:00:00,2025-10-10 12:00:00,105,43,15,10,84,0.35294117647058826,0.75,0.5625,0.6666666666666666,0.6,0.2631578947368421,0.4117647058823529,0.410958904109589,0.375,0.2222222222222222,0.5058823529411764,0.4131944444444444,0.3992982456140351,0.34857833544376654,0.24027777777777776,40.26,91,High Engagement,rep_visit,True
479,Alexander,Herrera,dermatology,medium_value,TERR_36,Sacramento,CA,clinic,2.2,False,Mixed,14.0,8.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.07142857142857142,0.125,0.3333333333333333,1.0,0.0,2025-12-08 17:00:00,2025-12-22 17:00:00,2025-09-24 12:00:00,2025-02-04 13:00:00,2025-08-21 16:00:00,25,11,100,332,134,0.058823529411764705,0.08287292817679558,0.1875,0.23076923076923073,0.4,0.18292682926829268,0.47058823529411764,0.7317073170731707,0.875,0.5454545454545454,0.5342216444588885,0.2690705128205128,0.15658536585365854,0.3500179340028694,0.4073051948051948,35.9,170,Medium Engagement,rep_visit,True
